time,lat,lon
2026-01-01 06:57:10,71.1451,-154.23203
2026-01-01 12:58:43,71.186066,-154.0289
2026-01-01 18:53:53,71.23086,-154.27483
2026-01-02 00:45:23,71.28767,-154.55894
2026-01-02 06:44:56,71.26777,-154.54106
2026-01-02 13:01:05,71.16568,-153.77315
2026-01-02 19:00:47,71.04255,-153.87184
2026-01-03 00:47:40,71.085724,-154.63876
2026-01-03 06:57:26,70.8954,-154.22827
2026-01-03 12:47:41,70.96408,-154.5434
2026-01-03 18:51:07,70.947876,-154.67711
2026-01-04 00:35:08,71.09496,-155.68773
2026-01-04 06:44:56,71.03997,-155.53882
2026-01-04 12:41:05,71.079506,-155.58583
2026-01-04 18:42:32,71.07575,-155.36249
2026-01-05 00:44:30,71.164604,-155.35832
2026-01-05 06:41:25,71.215805,-155.68442
2026-01-05 12:33:13,71.26792,-156.05966
2026-01-05 18:43:17,71.26932,-155.82042
2026-01-06 00:32:46,71.30654,-156.37102
2026-01-06 06:32:44,71.28972,-156.23488
2026-01-06 12:36:31,,
2026-01-06 18:55:20,71.301575,-154.9728
2026-01-07 00:54:26,71.31343,-155.16864
2026-01-07 06:38:26,71.298225,-155.72284
2026-01-07 12:42:25,71.2769,-155.545
2026-01-07 18:34:24,71.26375,-155.83257
2026-01-08 00:45:08,71.06775,-154.99142
2026-01-08 06:40:01,71.085785,-155.42635
2026-01-08 12:42:07,71.04745,-155.2721
2026-01-08 18:56:37,70.682816,-154.42911
2026-01-09 00:56:07,70.66661,-153.84865
2026-01-09 06:45:51,70.92087,-154.80168
2026-01-09 12:53:34,70.89208,-154.21916
2026-01-09 18:59:24,70.88662,-153.92184
2026-01-10 00:56:43,70.98312,-154.05934
2026-01-10 06:56:40,71.02241,-154.59065
2026-01-10 12:50:31,71.06737,-154.74666
2026-01-10 18:58:04,71.04218,-154.41856
2026-01-11 01:00:01,71.12751,-154.48833
2026-01-11 06:58:44,71.15159,-154.52438
2026-01-11 12:52:39,71.27942,-154.93399
2026-01-11 18:55:16,71.27169,-154.95184
2026-01-12 00:46:58,71.29982,-154.94455
2026-01-12 06:59:19,71.23738,-154.55045
2026-01-12 12:59:19,71.328255,-154.53784
2026-01-12 18:55:03,71.3482,-154.94315
2026-01-13 00:59:55,71.32932,-154.73149
2026-01-13 06:55:58,71.304504,-154.53023
2026-01-13 12:58:45,71.359924,-154.59747
2026-01-13 18:55:41,71.32909,-154.71217
2026-01-14 00:56:02,71.32144,-154.48701
2026-01-14 06:54:08,71.27406,-154.5133
2026-01-14 12:41:59,71.284256,-155.29129
2026-01-14 18:56:30,71.25267,-154.9315
2026-01-14 22:26:09,71.23699,-155.04538
2026-01-15 00:54:50,71.27134,-154.73
2026-01-15 06:57:25,71.40596,-154.26753
2026-01-15 12:57:14,71.53351,-153.73691
2026-01-15 18:54:33,71.51346,-153.75429
2026-01-16 00:53:25,71.45014,-153.54591
2026-01-16 06:56:31,71.41204,-153.46964
2026-01-16 12:58:36,71.53809,-153.56767
2026-01-16 18:59:37,71.59328,-153.83089
2026-01-17 00:23:12,71.55145,-155.58942
