time,lat,lon
2025-12-01 06:55:41,71.8429,-154.46428
2025-12-01 12:56:09,71.84259,-154.26894
2025-12-01 18:55:42,71.784676,-154.34647
2025-12-02 00:58:33,71.77471,-154.08572
2025-12-02 06:37:22,71.56564,-154.87798
2025-12-02 12:53:15,71.624,-154.24745
2025-12-02 18:56:56,71.66032,-153.88274
2025-12-02 22:57:01,71.72926,-153.31422
2025-12-03 00:55:06,71.66586,-153.69177
2025-12-03 06:57:34,71.56429,-153.74948
2025-12-03 12:56:35,71.51244,-153.6498
2025-12-03 18:57:57,71.31197,-153.6199
2025-12-04 00:05:48,71.111946,-153.10194
2025-12-04 00:56:08,71.17931,-153.44917
2025-12-04 06:47:13,71.27159,-153.91513
2025-12-04 12:55:50,71.411835,-153.72603
2025-12-04 18:37:05,71.22683,-154.3685
2025-12-05 00:40:06,71.10452,-154.24648
2025-12-05 06:56:39,70.76489,-153.71857
2025-12-05 12:40:45,70.43432,-154.13672
2025-12-05 18:45:10,70.26837,-154.30298
2025-12-06 00:38:22,70.23624,-154.98708
2025-12-06 06:49:43,70.04836,-155.13672
2025-12-06 12:57:09,70.1678,-155.04822
2025-12-06 18:59:11,70.31977,-155.04613
2025-12-07 00:42:37,70.53866,-155.39139
2025-12-07 06:29:16,70.68146,-155.59238
2025-12-07 12:48:43,70.66022,-154.66554
2025-12-07 18:47:51,70.79517,-154.43161
2025-12-08 00:35:19,71.0387,-154.75224
2025-12-08 06:34:09,,
2025-12-08 12:40:30,71.136955,-154.29767
2025-12-08 18:32:17,71.154785,-154.86034
2025-12-09 00:43:12,71.0636,-154.28642
2025-12-09 06:48:05,71.074234,-154.30688
2025-12-09 12:35:16,71.159874,-154.8347
2025-12-09 18:45:25,71.09173,-154.52768
2025-12-10 00:55:58,71.053406,-153.84291
2025-12-10 06:29:08,71.16296,-155.08705
2025-12-10 12:37:25,71.137764,-154.61987
2025-12-10 18:53:07,70.91465,-153.9034
2025-12-11 00:59:05,70.780396,-153.46866
2025-12-11 06:54:16,70.734474,-153.56319
2025-12-11 12:53:23,70.83371,-153.57237
2025-12-11 18:58:23,71.02844,-153.23776
2025-12-12 00:51:51,71.26167,-153.17094
2025-12-12 06:55:39,71.33117,-153.12735
2025-12-12 12:41:50,71.31718,-153.9445
2025-12-12 18:52:40,70.99819,-154.02032
2025-12-13 00:52:43,70.890785,-154.27568
2025-12-13 06:44:19,70.91061,-154.28673
2025-12-13 12:55:50,70.74315,-153.92426
2025-12-13 18:54:12,70.63927,-154.17041
2025-12-14 01:00:30,70.485916,-153.80173
2025-12-14 06:53:32,70.44429,-154.05554
2025-12-14 12:57:33,70.22596,-154.16121
2025-12-14 18:51:31,70.247765,-154.6007
2025-12-15 00:54:22,70.377846,-154.49867
2025-12-15 06:55:23,70.538635,-154.44621
2025-12-15 12:54:32,70.78273,-154.20392
2025-12-15 18:56:15,70.95525,-154.37885
2025-12-16 00:56:05,71.054115,-154.47609
2025-12-16 06:56:10,70.98911,-154.58423
2025-12-16 12:55:46,70.93453,-154.45781
2025-12-16 19:00:31,70.8112,-154.24066
2025-12-17 00:55:30,70.74545,-154.16191
2025-12-17 06:53:39,70.59886,-154.0394
2025-12-17 12:49:18,70.5712,-154.24965
2025-12-17 18:52:53,70.532776,-154.0566
2025-12-18 00:57:27,70.57945,-153.8179
2025-12-18 06:50:45,70.69556,-154.37418
2025-12-18 12:52:00,70.789276,-154.41689
2025-12-18 18:53:47,70.78206,-154.16978
2025-12-19 00:55:34,70.75499,-153.73596
2025-12-20 00:54:50,70.49669,-153.71149
